מספר עמותה,שם עמותה,תאריך קבלת התרומה,ישות מדינית זרה תורמת,סוג ישות מדינית זרה תורמת (קוד),סכום התרומה בש~ח,מטבע,שער המרה,מטרת תרומה,התנאים לתרומה,שנת תרומה,רבעון תרומה,עיקר מימון תרומות מישות מדינית זרה,Column1
580362747,אחותי - למען נשים בישראל (ע~ר),15/11/2021,קווינה טיל קווינה,איחוד~ ארגון או חבר של מדינות זרות,14830,אירו,4,פרויקט בית אחותי,ביצוע ודיווח,2020,שלישי,לא,
580364347,חינוך לפסגות (ע~ר),30/07/2019,U.S.Embassy Tel Aviv,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,83695,שקל חדש,0,תמיכה בפעילות העמותה במרכזי לוד,פעילות במרכזי לוד,2019,שני,לא,
580364347,חינוך לפסגות (ע~ר),06/01/2019,U.S.Embassy Tel Aviv,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,127522,שקל חדש,0,תמיכה בפעילות העמותה במרכזי לוד,פעילות במרכזי העמותה בלוד,2018,רביעי,לא,
580364347,חינוך לפסגות (ע~ר),24/06/2018,U.S.Embassy Tel Aviv,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,75386,שקל חדש,0,תמיכה בפעילות העמותה במרכזי לוד,פעילות במרכזי העמותה בלוד,2018,שני,לא,
580364347,חינוך לפסגות (ע~ר),08/04/2018,U.S.Embassy Tel Aviv,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,86075,שקל חדש,0,תמיכה בפעילות העמותה במרכזי לוד,פעילות במרכזי העמותה בלוד,2018,ראשון,לא,
580364347,חינוך לפסגות (ע~ר),02/10/2017,U.S.Embassy Tel Aviv,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,36500,שקל חדש,0,Summer School,פעילות,2017,שלישי,לא,
580367910,ברכת מרגלית - חסד עולם (ע''ר),19/12/2016,ועידת התביעות - ארה~ב,איחוד~ ארגון או חבר של מדינות זרות,906096,שקל חדש,0,סלי מזון לניצולי שואה בכל רחבי הארץ וחלוקתם,עמידה בכל הקריטריונים של ניצול שואה בהתאם לדרישת ועידת התביעות~ חלוקה לפי ערים בשיתוף עם מחלקות הרווחה של הערים והרשויות המקומיות. פרויקט זה נעשה כ 10 שנים ברציפות.,2015,שלישי,לא,
580367910,ברכת מרגלית - חסד עולם (ע''ר),01/11/2018,ועידת התביעות - ארה~ב,איחוד~ ארגון או חבר של מדינות זרות,907257,שקל חדש,0,סלי מזון לניצולי שואה בכל רחבי הארץ וחלוקתם,עמידה בכל הקריטריונים של ניצולי שואה בהתאם לדרישת ועדת התביעות~ חלוקה לפי ערים בשיתוף עם מחלקות הרווחה והרשויות המקומיות~ פרויקט זה נעשה כבר כ- 12 שנים ברציפות.,2017,רביעי,לא,
580367910,ברכת מרגלית - חסד עולם (ע''ר),19/10/2020,ועדת התביעות,איחוד~ ארגון או חבר של מדינות זרות,891810,שקל חדש,1,פרוייקט ~קמחא דפסחא~ סלי מזון לניצולי שואה וחלוקתם בכל רחבי הארץ,עמידה בכל הקרטריונים של ניצולי השואה הנדרשים ע~י ועידת התביעות ~חלוקה לערים בשיתוף פעולה מלא עם מחלקות הרווחה ברשויות המקמויות השונות,2019,שלישי,לא,
580367910,ברכת מרגלית - חסד עולם (ע''ר),03/11/2021,ועידת התביעות,איחוד~ ארגון או חבר של מדינות זרות,1011204,שקל חדש,0,פרויקט ~קמחא  דפסחא~ - סלי מזון לניצולי שואה וחלוקתם בכל רחבי הארץ,עמידה בכל הקריטריונים של ניצולי השואה הנדרשים על ידי ועידת התביעות~ חלוקה לערים בשיתוף פעולה מלא עם מחלקות הרווחה ברשויות המקומיות בשונות,2020,שני,לא,
580367910,ברכת מרגלית - חסד עולם (ע''ר),28/09/2022,ועידת התביעות ,איחוד~ ארגון או חבר של מדינות זרות,946242,שקל חדש,0,פרויקט ~קמחא דפסחא~ - סלי מזון לניצולי שואה וחלוקתם בכל רחבי הארץ,עמידה בכל הקריטריונים של ניצולי השואה הנדרשים על ידי ועידת התביעות~ חלוקה לערים בשיתוף פעולה מלא עם מחלקות הרווחה ברשויות מקומיות השונות,2021,שלישי,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,19/07/2022,שגרירות גרמניה,מדינה זרה,39000,שקל חדש,0,חברה אזרחית במזרח ירושלים,ביצוע פרויקט,2022,ראשון,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,09/05/2022,שגרירות גרמניה,מדינה זרה,44836,שקל חדש,0,פיתוח חברה אזרחית במזרח ירושלים,פרויקט,2021,רביעי,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,09/05/2022,שגרירות ארצות הברית,מדינה זרה,6412,שקל חדש,0,אקטיבסם בין תרבותית ,פרויקט,2021,רביעי,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,04/10/2021,שגרירות ארה~ב,מדינה זרה,25904,שקל חדש,0,חלון להר ציון,,2021,שני,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,10/10/2021,שגרירות גרמניה,מדינה זרה,69570,שקל חדש,0,בניית הברה אזרחית במזרח ירושלים,,2021,שלישי,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,19/06/2023,שגרירות גרמניה,מדינה זרה,42936,שקל חדש,0,תשלום מסכם 22 פרויקט חברה אזרחית במזרח ירושלים,ביצוע הפרויקט,2022,רביעי,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,08/05/2023,שגרירות גרמניה,מדינה זרה,14300,שקל חדש,0,תמיכה בפעילות בתכנית החומש 3790,ביצוע פרויקט,2022,שני,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,18/10/2020,שגרירות ארצות הברית,מדינה זרה,67360,שקל חדש,1,אקטיביזם בין תרבותי בירושלים,לבצע את הפרויקט,2020,רביעי,לא,
580370187,המרכז הבין-תרבותי לירושלים (ע~ר) (JERUSALEM INTER-CULTURAL CENTER (R.A,20/02/2020,שגרירות ארצות הברית,מדינה זרה,70780,שקל חדש,0,אקטיביזם בין תרבותי בירושלים,לבצע את הפרויקט,2019,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),02/12/2019,hanns seidel foundation,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,42077,שקל חדש,0,פרוייקט שולחן גדול,תמיחה בפרוייקט שולחן גדול,2019,שלישי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),09/12/2019,hanns seidel foundation,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,91395,שקל חדש,0,כנס שולחן עגול בינ~ל,תמיכה בכנס שולחן עגול בינ~ל,2019,שני,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),09/12/2019,U.S.Embassy,מדינה זרה,44269,שקל חדש,0,פרוייקט שולחן עדול כנס בינ~ל,תמיכה בפרוייקט שולחן עדול כנס בינ~ל,2019,שני,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),06/06/2019,hanns seidel foundation,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,36094,שקל חדש,0,כנס שולחן עגול,תמיכה בכנס שולחן עגול,2018,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),06/06/2019,U.S.Embassy,מדינה זרה,44549,שקל חדש,0,פרויקט שולחן עגול כנס בינ~ל,תמיכה בפרויקט שולחן עדול כנס בינ~ל,2018,שלישי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),06/06/2019,לא נתקבל,מדינה זרה,0,שקל חדש,0,לא נתקבלו הרבעון תרומות מיישויות מדינות זרות,לא נתקבלו הרבעון תרומות מיישויות מדינות זרות,2019,ראשון,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),15/07/2018,European Commission,איחוד~ ארגון או חבר של מדינות זרות,117846,אירו,4.09,פרוייקט דיאלוגים דליברטיביים בישראל,תמיכה בפרוייקט דיאלוגים דליברטיביים בישראל,2017,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),15/07/2018,European Commission,איחוד~ ארגון או חבר של מדינות זרות,400000,שקל חדש,0,פרוייקט דיאלוגים דליברטיביים בישראל,תמיכה בפרוייקט דיאלוגים דליברטיביים בישראל,2017,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),31/05/2018,hanns seidel foundation,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,79501,שקל חדש,0,כנס שולחן עגול בינ~ל,תמיכה בכנס שולחן עגול בינ~ל,2018,ראשון,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),21/01/2018,European Commission,איחוד~ ארגון או חבר של מדינות זרות,117846,אירו,4.09,פרוייקט דיאלוגים דליברטיביים בישראל,תמיכה בפרוייקט דיאלוגים דליברטיביים בישראל,2017,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),17/01/2017,U.S Embassy,מדינה זרה,78612,דולר ארה~ב,3.8,פרוייקט דיאלוגים דליברטיביים בישראל,לשימוש עבור פרוייקט דיאלוגים דליברטיביים בישראל,2016,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),17/01/2017,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,29524,דולר ארה~ב,3.76,פרוייקט פרלמנט הנוער בערים המעורבות בישראל,לשימוש עבור פרוייקט פרלמנט הנוער בערים המעורבות בישראל,2016,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),17/01/2017,Europian Commision,איחוד~ ארגון או חבר של מדינות זרות,458393,אירו,3.96,פרוייקט דיאלוגים דליברטיביים בישראל,לשימוש עבור פרוייקט דיאלוגים דליברטיביים בישראל,2016,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),17/10/2017,החודש לא היו,מדינה זרה,0,שקל חדש,0,לא נתקבלו הרבעון תרומות מיישויות מדיניות זרות,לא נתקבלו הרבעון תרומות מיישויות מדיניות זרות,2017,שלישי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),11/07/2017,U.S Embassy,מדינה זרה,47594,דולר ארה~ב,3.59,פרוייקט דיאלוגים דליברטיביים בישראל,תמיכה בפרוייקט דיאלוגים דליברטיביים בישראל,2017,שני,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),14/11/2016,U.S Embassy,מדינה זרה,63878,שקל חדש,3.72,פרוייקט דיאלוגים דליברטיביים בישראל,תמיכה פרוייקט דיאלוגים דליברטיביים בישראל,2016,שלישי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),14/08/2016,U.S Embassy,מדינה זרה,61462,דולר ארה~ב,3.82,פרוייקט דיאלוגים דליברטיביים בישראל,תמיכה בפרוייקט דיאלוגים דליברטיביים בישראל,2016,שני,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),29/06/2016,U.S Embassy,מדינה זרה,30865,דולר ארה~ב,3.91,פרוייקט דיאלוגים דליברטיביים בישראל,תמיכה בפרוייקט דיאלוגים דליברטיביים בישראל,2016,ראשון,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),02/03/2016,U.S Embassy,מדינה זרה,96850,דולר ארה~ב,3.87,פרוייקט דיאלוגים דליברטיביים בישראל,לשימוש עבור פרוייקט דיאלוגים דליברטיביים בישראל,2015,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),02/03/2016,Europian Union,איחוד~ ארגון או חבר של מדינות זרות,1942,אירו,4.36,פרוייקט דיאלוגים דליברטיביים בישראל,לשימוש עבור פרוייקט דיאלוגים דליברטיביים בישראל,2015,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),02/03/2016,USAID,מדינה זרה,364372,דולר ארה~ב,3.79,פרוייקט פרלמנט הנוער בערים המעורבות בישראל,לשימוש עבור פרוייקט פרלמנט הנוער בערים המעורבות בישראל,2015,שלישי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),02/03/2016,US Embassy,מדינה זרה,37720,דולר ארה~ב,3.77,פרוייקט דיאלוג בין חרדים לערבים,לשימוש עבור פרוייקט דיאלוג בין חרדים לערבים,2015,שלישי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),02/03/2016,Europian Union,איחוד~ ארגון או חבר של מדינות זרות,98678,אירו,4.13,פרוייקט דיאלוגים דליברטיביים בישראל,לשימוש עבור פרוייקט דיאלוגים דליברטיביים בישראל,2015,שלישי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),31/12/2014,USAID,מדינה זרה,108079,דולר ארה~ב,3.46,פרוייקט פרלמנט הנוער בערים המעורבות בישראל,לשימוש עבור פרוייקט פרלמנט הנוער בערים המעורבות בישראל,2014,שני,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),31/12/2014,Europian union,איחוד~ ארגון או חבר של מדינות זרות,1210285,אירו,4.73,פרוייקט דיאלוגים דליברטיביים בישראל ,לשימוש עבור פרוייקט דיאלוגים דליברטיביים בישראל ,2014,שני,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),31/12/2014,USAID,מדינה זרה,175589,אחר,3.5,פרוייקט פרלמנט הנוער בערים המעורבות בישראל,לשימוש עבור פרוייקט פרלמנט הנוער בערים המעורבות בישראל,2014,שלישי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),31/12/2014,USAID,מדינה זרה,187007,דולר ארה~ב,3.51,פרוייקט פרלמנט הנוער בערים המעורבות בישראל,לשימוש עבור פרוייקט פרלמנט הנוער בערים המעורבות בישראל,2014,ראשון,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),10/03/2015,USAID,מדינה זרה,7026641,דולר ארה~ב,3.88,פרוייקט פרלמנט הנוער בערים המעורבות בישראל,לשימוש עבור פרוייקט פרלמנט הנוער בערים המעורבות בישראל.,2014,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),10/03/2015,US Embassy,מדינה זרה,38890,דולר ארה~ב,3.88, פרוייקט דיאלוג בין חרדים לערבים,לשימוש עבור פרוייקט דיאלוג בין חרדים לערבים,2014,רביעי,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),22/06/2015,USAID,מדינה זרה,343753,דולר ארה~ב,3.92,פרוייקט פרלמנט הנוער בערים המעורבות בישראל,לשימוש עבור פרוייקט פרלמנט הנוער בערים המעורבות בישראל,2015,ראשון,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),22/06/2015,EUROPIAN UNION,איחוד~ ארגון או חבר של מדינות זרות,620373,אירו,4.33,פרוייקט התאמה תרבותית בישראל,לשימוש עבור פרוייקט התאמה תרבותית בישראל,2015,ראשון,לא,
580370328,בית מועצת יחד - אסיפה מייעצת לישראל (ע~ר),13/08/2015,USAID,מדינה זרה,77088,דולר ארה~ב,3.87,פרוייקט פרלמנט הנוער בערים המעורבות בישראל,לשימוש עבור פרוייקט פרלמנט הנוער בערים המעורבות בישראל,2015,שני,לא,
580370898,עמותת בית האמנויות וחינוך בעמק יזרעאל (ע~ר),12/09/2018,שגרירות ארצות הברית בישראל,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,37870,שקל חדש,0,פעילות מוזיקלית יהודית ערבית,לא היו התניות~ולא ניתנו התחייבויות,2017,ראשון,לא,
580370898,עמותת בית האמנויות וחינוך בעמק יזרעאל (ע~ר),13/09/2020,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,56836,שקל חדש,3.83,פרויקט מוזיקלי משותף לילדים ערבים ויהודים,דיווח תקופתי לביצוע הפרוייקט.,2015,ראשון,לא,
580370898,עמותת בית האמנויות וחינוך בעמק יזרעאל (ע~ר),13/09/2020,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,39572,שקל חדש,3.46,פרוייקט מוזיקלי -ההרכב המשלב (ילדים עם צרכים מיוחדים),דיווח תקופתי,2020,ראשון,לא,
580370898,עמותת בית האמנויות וחינוך בעמק יזרעאל (ע~ר),13/09/2020,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,37870,שקל חדש,3.75,פרויקט מוזיקלי משותף לילדים ערבים ויהודים,דיווח תקופתי על ביצוע הפרויקט,2017,ראשון,לא,
580370898,עמותת בית האמנויות וחינוך בעמק יזרעאל (ע~ר),13/09/2020,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,54408,שקל חדש,3.87,פרויקט מוזיקלי משותף לילדים ערבים ויהודים,דיווח תקופתי על ביצוע הפרויקט,2016,שני,לא,
580370898,עמותת בית האמנויות וחינוך בעמק יזרעאל (ע~ר),13/09/2020,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,92585,שקל חדש,3.9,פרויקט מוזיקלי משותף לילדים ערבים ויהודים,דיווח תקופתי על ביצוע הפרויקט,2015,שלישי,לא,
580370898,עמותת בית האמנויות וחינוך בעמק יזרעאל (ע~ר),13/09/2020,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,56836,שקל חדש,3.83,פרויקט מוזיקלי משותף לילדים ערבים ויהודים,דיווח תקופתי לביצוע הפרוייקט.,2015,ראשון,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),15/10/2020,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,42912,שקל חדש,1,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תוכניות העבודה~ פרסום המענק בכל פרסום ציבורי,2019,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),15/10/2020,שגרירות ארצות הברית CMM ,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,126561,שקל חדש,1,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תוכניות העבודה~ פרסום המענק בכל פרסום ציבורי,2019,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),15/10/2020,שגרירות גרמניה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,61411,שקל חדש,1,קידום ייצוג נשים ממגוון קבוצות האוכלוסייה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תכוניות העבודה~ פרסום המענק בכל פרסום ציבורי,2019,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),15/10/2020,שגרירות ארה~ב MEPI ,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,64313,שקל חדש,1,יצירת מודל ~עיר לכולן~ - מודל להכללת צרכים של תושבות בתוך מדיניות עירונית,ביצוע על פי תכנית העבודה שהוגשה לשגרירות ~ פרסום המענק בכל פרסום ציבורי,2019,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),15/10/2020,שגרירות גרמניה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,71158,שקל חדש,1,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תוכניות העבודה~ פרסום המענק בכל פרסום ציבורי,2019,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),15/10/2020,שגרירות ארה~ב CMM,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,37302,שקל חדש,1,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תוכניות העבודה~ פרסום המענק בכל פרסום ציבורי,2019,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),15/10/2020,שגרירות קנדה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,8070,שקל חדש,1,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תוכניות העבודה~ פרסום המענק בכל פרסום ציבורי,2019,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),15/10/2020,שגרירות ארה~ב CMM ,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,62021,שקל חדש,1,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תוכנית העבודה~ פרסום המענק בכל פרסום ציבורי,2019,שלישי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),25/10/2021,שגרירות גרמניה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,35160103,שקל חדש,0,קידום ייצוג נשים ממגוון קבוצות האוכלוסייה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תוכניות העבודה~ פרסום המענק בכל פרסום ציבורי,2020,שלישי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),23/06/2019,שגרירות ארצות הברית - דיפלומטיה ציבורית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,92200,שקל חדש,0,קידום הצרכים של נשים יהודיות וערביות ממגוון קבוצות האוכלוסיה במדיניות עירונית בערים חיפה ועכו ,ביצוע על פי תכניות עבודה~~פרסום המענק בכל פרסום ציבורי,2018,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),23/06/2019,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,45068,שקל חדש,0,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תכניות עבודה~~פרסום המענק בכל פרסום ציבורי,2019,ראשון,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),23/06/2019,שגרירות גרמניה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,71158,שקל חדש,0,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תכניות עבודה~~פרסום המענק בכל פרסום ציבורי,2019,ראשון,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),23/06/2019,מפי (MEPI) - שותפות אמריקאית במזרח תיכון,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,104666,דולר ארה~ב,3.55,יצירת מודל ~עיר לכולן~ - מודל להכללת צרכים של תושבות בתוך מדיניות עירונית,ביצוע על פי תכניות עבודה~~פרסום המענק בכל פרסום ציבורי,2018,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),23/06/2019,שגרירות שוויץ,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,20000,שקל חדש,0,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות~ לרבות בתחומים המשפיעים על שלום ובטחון,ביצוע על פי תכניות עבודה~~פרסום המענק בכל פרסום ציבורי,2018,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),26/12/2022,שגרירות שוויץ,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,31250,שקל חדש,0,תמיכה בפרויקט 1325 - נשים~ שלום ובטחון,,2022,שלישי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),05/01/2023,THE EUROPEAN COMMISSION,איחוד~ ארגון או חבר של מדינות זרות,683863,אירו,3.74,פרויקט פיתוח יעדים גלובליים,דיווח פיננסי ומילולי על הפעילות,2022,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),05/01/2023,שגרירות אירלנד בישראל,מדינה זרה,5200,שקל חדש,0,פעילות בשגרירות במסגרת פרויקט ,דיווח על ההוצאה,2022,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),26/12/2022,היינריך בל,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,12000,שקל חדש,0,פרויקט עיר לכולן,דיווח כספי ומילולי על הפעילות,2022,שלישי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),26/12/2022,שגרירות שוויץ,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,31250,שקל חדש,0,תמיכה בפרויקט 1325 - נשים~ שלום ובטחון,,2022,שלישי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),25/10/2021,שגרירות גרמניה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,84973,שקל חדש,0,יישום החלטה 1325 וארועים ל 20 שנה לקבלת ההחלטה,שימוש לצרכי הפרויקט~ פרסום התמיכה בכל תיקשור של הארועים,2020,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),26/10/2021,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,104179,שקל חדש,0,קידום תוכנית עיר לכולן,פרסום התרומה בכל פרסום רשמי של העמותה,2020,ראשון,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),26/10/2021,האיחוד האירופאי,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,662195,אירו,3.9,פרויקט SDG של האו~ם באשכול הנגב המערבי,שימוש בכספים למטרות הפרויקט. פרסום התמיכה בכל תיקשור הקשור לפרויקט,2021,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),26/10/2021,שגרירות קנדה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,19260,שקל חדש,0,מאגר ידע ליישום החלטה 1325 של האו~ם,שימוש למטרת התרומה~ פרסום התמיכה בכל תקשור הפרויקט,2021,ראשון,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),25/10/2021,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,10417928,שקל חדש,0,קידום תוכנית עיר לכולן,פרסום התרומה בכל פרסום רשמי של העמותה,2020,ראשון,לא,
