מספר חלצ,תאריך רישום חלצ,שם חלצ בעברית,שם חלצ באנגלית,סטטוס חלצ,מטרות ארגון רשמיות,סיווג פעילות ענפי,תחום פעילות,שנת דיווח דוח כספי אחרון,מחזור - נתונים מדוח מילולי מקוון,מתנדבים- נתונים מדוח מילולי מקוון,עובדים- נתונים מדוח מילולי מקוון,איזורי פעילות,מקומות פעילות,תאריך עדכון אחרון של נתוני חלצ,כתובת - ישוב,כתובת - רחוב,כתובת - מספר דירה,כתובת - מיקוד,מען - ישוב,מען - רחוב,מען - מספר דירה,מען - מיקוד,מען - מיקוד תיבת דואר,מען - תיבת דואר,תאריך התחלה תוקף מטרות עמותה,תאריך ביקורת עומק אחרונה,Column1
513250720,16/07/2012,מנהלת ליגת העל בכדורסל לגברים (2002) בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2022,39619517,0,7,דרום,,20/12/2022,תל אביב - יפו,הברזל,27,6971039,,,,0,0,0,,21/12/2020,
513260265,03/03/2013,תורת יעקב בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2021,8608498,0,112,מרכז,,27/02/2023,בני ברק,הרב הירש,12,5151007,,,,0,0,0,,,
513273102,08/12/2015,נגב טוב בע~מ (חל~צ),NEGEV TOV LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2020,4560049,0,39,צפון,,20/12/2022,באר שבע,אמנון,15,8452426,,,,0,0,0,,,
513275222,26/11/2012,בני השרון כדורסל בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2022,8743149,10,35,דרום,,20/12/2022,הרצליה,רש~י,24,0,,,,0,0,0,,27/12/2021,
513276147,26/11/2012,לתת תקוה בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2021,28864807,174,600,דרום,,20/12/2022,בני ברק,סמטת אז~ר,6,5133133,,,,0,0,0,,27/12/2021,
513282095,08/08/2017,המכללה לגיל הרך בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,05/09/2023,חיפה,שד טרומפלדור,12,3258208,,,,0,0,0,,,
513303941,13/03/2013,כוכב עולה לחינוך וקידום ילדים ונוער בע~מ (חל~צ),RISING STAR FOR THE EDUCATION AND PROGRESS OF YOUTH LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,,,,,,,20/12/2022,חולון,אחד במאי,38,5832025,חולון,,,5815001,5054,5054,,,
513304139,14/01/2013,מואססת שלבים צמיחה ומנהיגות חברתית שירותי רווחה בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2021,119054,2,0,מרכז,,20/12/2022,עוזייר,,0,1790300,עוזייר,,,0,504,504,,,
513041533,11/03/2013,א.ש.ל.ח. (2000) מיסוד האגודה למען החייל בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2022,5096842,0,5,דרום,,20/12/2022,תל אביב - יפו,ויצמן,60,6215511,,,,0,0,0,,27/12/2021,
513044594,11/08/2014,קרן ברנקו וייס - ישראל בע~מ (חל~צ),THE BRANCO WEISS FOUNDATION - ISRAEL LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,0,0,0,דרום,,20/12/2022,ירושלים,נרקיס,11,9246115,,,,0,0,0,,,
513062711,,מורשת החינוך בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,6080187,0,61,מרכז,,20/12/2022,ירושלים,סורוצקין,21,9442331,ירושלים,,,9143101,43173,43173,,,
513077024,,מהות החיים חברה לתועלת הציבור בע~מ (חל~צ),"Essence of Life, A Public benefit Company, Ltd",פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,2022,4697889,0,0,דרום,,20/12/2022,תל אביב - יפו,שד' שאול המלך,21,6436723,,,,0,0,0,,,
513090068,19/09/2017,מוסדות חינוך בני ציון בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,חשמונאים,,8,7312700,,,,0,0,0,,,
513104463,,סמינר בית יעקב - בית שמש בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,10354471,0,162,מרכז,,20/12/2022,ירושלים,סורוצקין,21,9442331,ירושלים,,,9143101,43173,43173,,,
513108738,24/09/2015,היכל התרבות בקריית שמונה ע~ש משפחת פיליפ גרנובסקי בע~מ (חל~צ),,בפרוק ע~י בימ~ש,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,,,,,,,08/02/2023,קריית שמונה,ככר צהל,,0,,,,0,0,0,,,
513111666,,מוסד אלסלאם כפר יאסיף בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,1080473,0,18,מרכז,,01/06/2023,כפר יאסיף,.,1,2490800,כפר יאסיף,,,0,1534,1534,,,
513116772,26/07/2017,חינוך ותרבות לנוער בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,21/12/2022,ירושלים,הורקניה,21,9330527,,,,0,0,0,,,
513132043,,מעוז ישראל צור (תל אביב) בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,2022,4208222,0,15,דרום,,20/12/2022,ירושלים,שטנר,7,9546106,ירושלים,,,9134001,34001,34001,,,
513013045,,מפעלות חינוך וחברה בע~מ (חל~צ),EDUCATION AND SOCIETY ENTERPRISES LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2018,12999071,350,42,דרום,,20/12/2022,רמלה,הלל אברהם,10,7222738,,,,0,0,0,,27/12/2021,
513026799,,פיס ג'נריישן פור אדיוקיישן בע~מ (חל~צ),PEACE GENERATION FOR EDUCATION LTD (PBC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,2147813,0,29,מרכז,,27/02/2023,שפרעם,אלימידאן ,1,2020000,שפרעם,,,2020000,360,360,,,
513029751,11/02/2013,מ.ח.ת. - מוסדות חנוך ותרבות במגזר הבדווי בנגב בע~מ (חל~צ),,בפרוק ע~י בימ~ש,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,רהט,,17,8535700,באר שבע,,,0,1433,1433,,,
512969601,26/01/2012,המרכז לסיינטולוגיה ישראל בע~מ (חל~צ),THE CENTER OF SCIENTOLOGY ISRAEL LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,2021,5364814,300,8,צפון,,20/12/2022,תל אביב - יפו,שד' ירושלים,39,6811223,,,,0,0,0,,,
512984055,18/05/2017,עזרא וחסד בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,,,,,,,20/12/2022,בני ברק,ר' עקיבא,66,0,,,,0,0,0,,,
512955824,30/07/2012,מעל ומעבר בע~מ (חל~צ),ABOVE AND BEYOND LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,2020,130003,0,2,צפון,,20/12/2022,ירושלים,לופו שמואל,6,9355006,ירושלים,,,9107102,7211,7211,,,
512958547,08/11/2016,פרוייקט יוסף בע~מ (חל~צ),THE JOSEPH PROJECT LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2021,57207364,0,10,דרום,,20/12/2022,ירושלים,הלל,23,9102801,ירושלים,,,9107201,7295,7295,,,
513139402,,החברה הישראלית לפסיכולוגיה אנליטית בע~מ (חל~צ),THE ISRAEL SOCIETY OF ANALYTICAL PSYCHOLOGY LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,ירושלים,לופו שמואל,9,9355009,,,,0,0,0,,,
513158550,09/02/2016,מואססת אלעמל אלחיירי בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2022,1332893,12,2,דרום,,20/12/2022,אום אל-פחם,אלחליאל,14,3001000,אום אל-פחם,,,3001000,2631,2631,,,
513172742,04/04/2013,נתיבות - הקרן לעידוד מחקרי חינוך היסטוריה וציונות בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,תל אביב - יפו,בלוך דוד,41,6468107,,,,0,0,0,,,
513179994,04/02/2013,נתיבי הארי חברה לתועלת הציבור בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,,,,,,,21/12/2022,תקומה,דנ הנגב,,0,תקומה,דנ הנגב,,0,315,315,,,
513180620,16/10/2017,מרכז ליאו באק לחינוך בירושלים 2001 בע~מ (חל~צ),LEO BAECK JERUSALEM EDUCATIONAL CENTER 2001 LTD (CC),מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,0,0,0,תל אביב,,21/12/2022,ירושלים,ריבלין יוסף,22,9424018,,,,0,0,0,,,
513180661,,מיתרים - רשת קהילות וחינוך יהודי משלב בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,9976794,23,96,דרום,,19/01/2023,ירושלים,גנרל קניג פייר,32,9346940,ירושלים,,,0,53413,53413,,,
513180679,16/07/2017,חברת פורום הורים לשיפור החינוך בירושלים בע~מ (חל~צ),THE PARENTS FORUM FOR BETTER EDUCATION IN JERUSALEM LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,ירושלים,המלך ג'ורג',16,9422915,,,,0,0,0,,,
513201392,,חוברת אלפורקאן אלחייריה בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2021,13242906,0,138,מרכז,,20/12/2022,ירושלים,שועפאט,19,9730014,ירושלים,,,9154701,54774,54774,,,
513208140,19/04/2017,חסדי בת שבע בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,דת,אחר - דת,,,,,,,20/12/2022,בני ברק,סמטת אז~ר,9,0,בני ברק,,,5111801,1852,1852,,,
513209569,,מפעל החפץ חיים העולמי בע~מ(חל~צ),MIFAL HACHAFETZ CHAYIM HAOLAMI LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,דת,אחר - דת,,,,,,,20/12/2022,רחובות,הרצל,207,7627410,רחובות,,,7611401,1472,1472,,,
513210757,11/03/2013,מכבי מעלה אדומים - בכדורגל בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,,,,,,,20/12/2022,מעלה אדומים,צמח השדה,1,0,,,,0,0,0,,,
513214114,27/12/2012,הדסה אינטרנשיונל ישראל בע~מ (חל~צ),Hadassah International Israel Ltd (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,התנדבות וקרנות פילנטרופיות,קרנות (שמעבירות כספים לעמותות אחרות),2022,2700025,43,4,צפון,,20/12/2022,ירושלים,דרך מן קלמן,1,9574400,ירושלים,,,9112102,12249,12249,,27/12/2021,
513220012,16/07/2017,בית ספר בית חינוך ירושלים בע~מ (חל~צ),BEIT HINUCH SCHOOL JERUSALEM LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,ירושלים,בית~ר,2,9338601,,,,0,0,0,,,
513234591,,אגודת בית אברהם ע~ש החזון איש זצוק~ל בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2022,5452494,0,5,דרום,,20/12/2022,בני ברק,סוקולוב,24,5134718,בני ברק,,,5113302,3424,3424,,,
513235887,28/01/2014,המכון למדיניות העם היהודי (מיסודה של הסוכנות היהודית לא~י) בע~מ (חל~צ),THE JEWISH PEOPLE POLICY INSTITUTE (ESTABLISHED BY THE JEWISH AGENCY FOR ISRAEL) LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,2022,9531000,0,23,תל אביב,,20/12/2022,ירושלים,פרופסור רקח ,213,9139101,,,,0,0,0,,,
513236653,,המיפקד הלאומי בע~מ,THE NATIONAL POLL LTD,מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,,,,,,,,,20/12/2022,רמת השרון,הכפר הירוק,1,47800,,,,0,0,0,,,
512158668,06/01/2013,החברה לפיתוח גני תקוה בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2022,39974414,0,244,מרכז,,20/12/2022,גני תקווה,הגליל,48,5590000,,,,0,0,0,,27/12/2021,
512287350,02/04/2013,"החברה לפיתוח תיאטרון, מוסיקה, אמנות ומחול - חולון בע~מ (חל~צ)",,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,2022,75171000,38,437,מרכז,,20/12/2022,חולון,ויצמן,58,5837309,,,,0,0,0,,27/12/2021,
512295353,04/04/2013,חברת התזמורת הפילהרמונית הישראלית (חל~צ),THE ISRAEL PHILHARMONIC ORCHESTRA CO (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,2022,72685000,0,230,דרום,,20/12/2022,תל אביב - יפו,הוברמן,1,0,תל אביב - יפו,,,6123401,23500,23500,,27/12/2021,
512335753,13/03/2013,בתים בטוחים למען ילדים ונוער בע~מ (חל~צ),SAFE HOMES FOR CHILDREN AND YOUTH LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,,432000,7,0,מרכז,,20/12/2022,ניל~י,ברוש                ,107,7193000,,,,0,0,0,,,
512338153,16/01/2013,עמית במדבר בע~מ (חל~צ),AMIT BAMIDBAR LTD (CC),מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,בריאות או הצלת חיים,בתי חולים ומוסדות רפואיים,2020,0,0,0,צפון,,02/10/2023,צופר,,63,8683000,,,,0,0,0,,,
512339656,16/01/2013,מועדון הכדוריד מכבי פתח תקוה (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2022,2309057,4,39,דרום,,30/04/2023,ראש העין,שדרות בן גוריון,5,4841052,,,,0,0,0,,,
512371717,16/01/2013,החברה לפיתוח הכדורגל בשכונות פתח-תקוה (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2022,1507045,11,20,דרום,,20/12/2022,פתח תקווה,הרב אויערבך משה,6,4971066,,,,0,0,0,,,
512375155,16/01/2013,מועדון כדורגל עודד מכנס (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,,,,,,,20/12/2022,,,,0,,,,0,0,0,,,
512390188,02/04/2013,עצמה ג'ודוקאן מרכז אשדוד (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,,,,,,,20/12/2022,אשדוד,עזרא סופר 15/3,,77468,,,,0,0,0,,,
512390584,02/04/2013,~עצמה ג'ודוקאן חולון~ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,,,,,,,20/12/2022,חולון,ביל~ו,26,5833705,,,,0,0,0,,,
512390618,02/04/2013,~עצמה ג'ודוקאן כפר-סבא~ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2021,136852,3,0,מרכז,,20/12/2022,כפר סבא,הר מירון,21,4448021,רמת גן,,,5213603,3517,3517,,,
